maintype,grade,FD-score,LiA-score,CLIB-score,CLIB_stop-score,CILT-score,CILT_stop-score
leesboeken,5,94,87,43,39,64,67
media,4,49,43,27,25,84,86
leesboeken,5,76,70,41,34,71,75
school,5,82,78,48,46,67,69
leesboeken,7,87,82,46,42,66,68
media,5,88,82,42,40,67,68
leesboeken,5,94,84,47,43,61,63
leesboeken,5,73,67,39,36,71,73
leesboeken,7,92,83,48,45,60,62
media,4,79,69,37,28,72,77
leesboeken,5,85,71,42,38,65,67
leesboeken,5,83,76,30,24,75,79
media,4,72,65,42,39,73,76
leesboeken,5,86,77,36,30,70,73
leesboeken,2,82,71,39,37,68,69
leesboeken,7,81,73,37,35,70,72
leesboeken,2,90,83,42,41,65,66
leesboeken,6,70,45,41,38,67,69
leesboeken,7,73,58,33,30,73,75
leesboeken,5,85,70,40,37,64,66
leesboeken,2,75,47,36,31,69,72
school,6,94,84,46,45,62,63
leesboeken,3,76,65,35,34,73,73
leesboeken,3,68,63,45,38,72,76
media,4,46,38,19,17,88,89
leesboeken,5,85,75,45,37,65,70
leesboeken,7,82,74,30,25,78,81
school,4,80,73,38,32,74,77
school,6,91,79,50,44,65,69
school,4,89,80,43,42,65,66
media,4,62,57,35,27,78,83
media,3,99,94,54,50,59,61
leesboeken,2,96,84,41,37,63,65
leesboeken,7,87,80,45,41,68,70
leesboeken,5,89,80,39,38,65,66
school,6,75,67,29,26,74,76
leesboeken,5,84,76,44,38,65,69
leesboeken,8,82,73,37,34,71,72
school,4,81,75,44,37,66,70
leesboeken,4,99,92,51,46,61,64
leesboeken,1,118,110,50,47,59,61
leesboeken,7,85,78,37,35,69,70
school,6,96,90,47,43,63,65
leesboeken,5,97,89,48,48,60,60
leesboeken,5,82,75,34,30,72,75
leesboeken,4,82,68,35,31,69,71
school,5,84,71,43,39,63,66
media,4,70,63,39,33,69,72
school,5,67,67,48,45,75,76
media,4,79,68,35,34,71,72
school,6,52,48,31,28,83,85
leesboeken,5,90,83,44,41,64,66
school,5,85,81,49,42,70,74
leesboeken,7,77,62,32,30,68,70
leesboeken,5,83,64,43,38,61,64
leesboeken,7,87,75,39,35,68,70
school,5,84,77,47,43,65,67
leesboeken,5,85,80,41,38,68,70
leesboeken,5,76,70,37,34,73,74
leesboeken,7,84,76,41,37,68,70
school,3,102,98,66,63,55,57
media,4,65,57,32,25,80,83
school,3,98,89,52,49,56,58
leesboeken,2,96,92,59,55,62,64
leesboeken,2,102,94,48,44,62,64
media,4,64,58,31,28,84,85
leesboeken,7,60,45,16,14,84,86
school,5,94,87,54,49,62,65
leesboeken,7,80,69,35,31,68,70
school,6,59,52,30,25,80,83
leesboeken,5,78,68,42,38,66,68
school,6,76,68,33,30,73,75
leesboeken,5,86,78,45,41,66,69
school,5,91,82,50,46,62,65
school,5,85,78,42,34,69,74
school,5,95,87,36,32,70,72
leesboeken,5,75,70,39,38,71,72
leesboeken,7,89,75,41,35,60,64
media,4,64,53,31,29,76,78
leesboeken,7,101,93,49,47,60,61
leesboeken,7,88,80,38,34,67,69
school,4,86,78,46,44,66,67
leesboeken,5,74,71,38,37,74,75
media,4,67,55,35,34,74,75
leesboeken,5,93,83,41,37,64,67
school,5,84,78,41,37,68,70
school,5,98,94,62,59,60,62
media,4,77,67,37,35,73,74
leesboeken,3,92,82,43,38,63,66
leesboeken,7,79,70,34,30,74,76
media,4,61,56,27,26,82,83
leesboeken,5,90,83,42,41,66,67
school,4,87,78,39,34,68,72
school,4,77,68,38,34,70,73
school,3,77,72,42,38,72,75
leesboeken,5,75,69,41,36,71,74
leesboeken,2,86,78,45,39,64,67
media,4,52,44,30,25,81,84
leesboeken,7,53,47,20,18,84,86
media,4,74,68,44,41,69,70
leesboeken,3,89,78,38,35,63,65
leesboeken,4,86,79,40,34,69,73
leesboeken,2,90,81,35,33,68,69
leesboeken,5,87,78,40,38,67,68
school,4,81,74,41,39,69,70
leesboeken,5,98,89,48,44,60,62
media,4,73,63,31,26,74,77
leesboeken,5,98,92,48,50,62,61
school,5,75,67,41,34,69,74
leesboeken,2,98,89,49,46,60,62
leesboeken,7,82,74,39,39,66,66
leesboeken,5,81,72,40,38,66,68
leesboeken,7,77,62,37,32,69,72
media,4,79,71,36,34,70,71
media,4,64,57,32,29,79,81
school,3,79,73,40,37,72,73
school,5,67,64,31,28,79,81
leesboeken,2,86,73,39,36,65,67
school,5,63,55,36,33,75,77
media,4,69,63,35,30,76,79
school,4,80,72,37,33,71,73
leesboeken,7,97,90,50,51,60,60
school,4,83,73,38,31,70,74
leesboeken,2,90,82,41,38,66,68
school,6,68,59,36,31,73,76
school,6,80,73,41,37,69,72
school,4,100,91,52,48,57,59
media,4,55,51,35,28,79,83
media,4,61,52,31,27,78,80
leesboeken,2,82,74,40,38,69,70
leesboeken,5,80,72,36,32,71,74
leesboeken,5,97,88,45,41,60,62
leesboeken,2,91,83,40,35,68,70
media,4,74,64,45,39,68,72
school,4,100,94,53,50,62,64
leesboeken,7,97,87,47,44,59,61
school,3,102,95,38,37,70,71
school,6,75,67,39,36,72,74
media,4,62,55,36,33,73,75
leesboeken,6,77,65,40,36,65,68
leesboeken,5,92,83,43,38,67,70
leesboeken,2,80,71,36,34,70,71
leesboeken,7,79,65,37,32,69,72
leesboeken,2,87,81,37,33,70,72
leesboeken,5,94,80,40,35,60,63
leesboeken,5,76,65,37,33,69,71
school,5,85,80,44,39,68,71
media,4,66,58,36,33,75,76
media,4,69,58,38,35,70,72
leesboeken,8,91,83,43,37,66,69
leesboeken,5,90,82,46,42,63,65
leesboeken,5,95,86,44,41,64,66
leesboeken,5,81,74,40,37,70,72
leesboeken,5,94,88,45,40,64,66
leesboeken,7,79,67,37,34,68,70
media,4,89,83,42,39,69,71
school,5,67,61,37,34,74,75
school,4,77,70,41,39,71,72
media,4,83,63,46,41,60,63
leesboeken,2,82,72,42,38,66,68
school,5,85,75,40,35,68,70
school,6,108,101,55,50,61,63
leesboeken,5,83,77,40,35,69,72
leesboeken,7,89,81,41,38,66,68
school,5,76,66,38,36,70,70
leesboeken,6,43,30,24,21,86,87
leesboeken,2,97,88,46,43,61,63
school,5,78,69,39,34,71,74
leesboeken,2,86,78,43,37,69,72
leesboeken,5,85,77,44,42,66,68
school,6,72,66,39,34,74,77
leesboeken,2,77,66,33,30,70,72
leesboeken,6,54,40,28,27,79,80
school,5,94,87,51,50,62,62
school,6,65,62,38,33,78,81
leesboeken,7,95,87,48,45,65,67
leesboeken,2,69,53,34,30,69,71
school,5,73,67,42,40,69,70
school,4,88,83,37,31,69,73
leesboeken,3,89,78,42,37,65,68
leesboeken,4,77,70,32,29,76,78
leesboeken,2,70,66,33,32,77,78
school,3,90,81,41,38,66,67
school,4,99,89,45,41,62,64
school,4,81,77,42,34,72,76
leesboeken,2,88,79,45,41,67,69
leesboeken,2,86,81,38,35,72,74
leesboeken,4,87,80,34,32,72,73
school,4,100,92,46,46,63,63
leesboeken,5,78,72,41,37,70,73
leesboeken,8,92,85,44,41,66,68
leesboeken,7,89,82,49,47,62,64
school,5,69,64,37,30,75,79
leesboeken,5,79,69,39,36,68,70
school,4,72,68,36,34,73,74
leesboeken,5,85,76,37,30,71,75
leesboeken,3,82,78,39,36,71,73
school,6,69,68,45,42,76,78
leesboeken,4,76,71,40,33,73,77
school,6,75,71,35,33,80,81
school,4,77,70,39,37,68,69
media,4,74,67,33,29,75,77
leesboeken,5,92,80,44,41,64,66
leesboeken,7,73,62,34,30,71,73
leesboeken,6,77,64,41,37,66,69
school,6,92,85,48,43,66,69
school,4,92,80,45,38,64,68
leesboeken,5,97,88,41,37,64,66
leesboeken,7,107,98,56,51,55,58
leesboeken,6,74,62,41,39,68,70
media,4,75,69,36,30,75,78
school,5,81,69,37,33,68,70
leesboeken,5,83,73,41,35,67,70
leesboeken,5,87,78,42,39,65,67
leesboeken,7,83,71,41,38,66,68
leesboeken,2,100,93,51,44,60,64
leesboeken,5,90,80,38,33,66,69
school,3,86,76,41,37,66,68
media,4,78,70,38,35,71,73
leesboeken,2,92,84,43,39,65,68
leesboeken,4,89,80,40,37,65,67
leesboeken,6,94,85,48,45,62,64
leesboeken,2,81,68,39,33,67,70
leesboeken,7,87,78,40,34,65,69
school,6,89,81,47,41,66,69
media,4,102,95,46,44,61,63
leesboeken,5,80,70,32,27,73,76
media,4,58,50,37,31,73,77
leesboeken,1,114,108,59,57,59,60
leesboeken,5,80,74,40,40,70,70
school,6,67,56,37,34,72,73
school,4,99,92,50,48,60,62
media,4,79,68,38,34,68,70
leesboeken,3,83,77,38,34,72,74
school,5,68,55,30,27,75,76
leesboeken,7,90,78,46,42,59,61
leesboeken,2,67,53,33,30,74,76
leesboeken,5,88,82,45,42,65,66
leesboeken,7,79,68,35,28,70,74
leesboeken,5,87,79,44,42,63,65
media,4,68,61,34,30,78,80
school,4,75,67,37,34,73,75
leesboeken,5,93,84,49,46,59,61
leesboeken,5,77,73,41,38,71,72
leesboeken,3,81,74,44,38,69,72
media,4,82,73,40,34,69,72
leesboeken,5,69,64,36,34,74,75
school,5,80,72,41,40,69,70
media,4,74,66,33,30,76,77
school,4,83,74,43,38,68,71
leesboeken,2,93,87,45,43,68,69
leesboeken,5,87,78,46,43,63,65
leesboeken,2,88,80,41,37,66,69
leesboeken,5,89,77,38,35,67,68
leesboeken,7,88,71,42,38,59,61
school,4,93,86,50,46,62,64
leesboeken,5,98,89,51,46,59,62
school,6,80,69,44,38,69,72
leesboeken,5,94,88,46,44,63,65
leesboeken,5,79,70,37,32,70,73
school,4,86,78,39,39,68,68
leesboeken,2,81,73,44,43,63,64
media,4,68,56,38,34,72,75
school,5,69,69,39,38,81,82
media,4,69,61,29,26,78,80
school,6,88,85,49,47,71,72
school,6,83,74,41,37,65,67
leesboeken,5,95,89,46,45,63,64
leesboeken,7,76,69,34,30,73,76
media,4,78,71,40,37,69,71
leesboeken,5,96,87,48,43,63,66
leesboeken,2,68,55,29,26,74,76
leesboeken,2,105,97,50,44,58,62
school,6,80,76,47,45,69,70
school,5,91,83,42,40,64,65
media,4,88,78,50,44,63,67
school,5,87,73,44,41,62,64
leesboeken,7,85,79,41,35,68,72
leesboeken,2,90,82,42,37,67,70
school,6,71,66,40,39,73,74
leesboeken,3,81,73,42,39,70,72
school,6,86,81,43,37,71,74
media,4,74,66,32,30,79,80
leesboeken,5,91,80,41,37,66,69
leesboeken,5,72,62,37,36,70,70
media,4,81,73,41,40,69,70
school,5,81,73,41,39,71,72
media,4,66,59,35,33,74,75
media,4,74,62,36,33,69,71
school,5,90,83,40,38,71,72
school,6,64,58,32,27,77,80
school,3,84,78,36,31,71,74
school,4,97,89,48,45,60,62
leesboeken,5,87,76,41,36,66,69
leesboeken,5,81,76,39,36,72,73
school,6,57,46,29,25,75,78
leesboeken,7,78,67,36,33,71,73
school,4,96,84,37,32,64,66
leesboeken,2,93,83,43,40,62,64
media,4,57,46,25,19,80,84
leesboeken,5,89,78,42,40,66,68
media,4,86,76,40,35,69,72
leesboeken,3,65,51,25,22,76,78
leesboeken,3,74,60,43,40,65,67
leesboeken,7,73,58,35,34,68,69
media,4,66,60,29,28,80,80
leesboeken,3,91,83,43,39,64,67
leesboeken,7,91,84,43,40,65,66
school,6,79,72,29,28,77,78
media,4,67,57,39,31,73,78
media,5,92,85,47,44,61,62
media,4,71,57,39,36,68,70
school,4,81,74,37,33,73,75
media,4,74,68,40,32,74,78
school,4,97,87,48,46,64,65
media,4,60,54,33,32,79,79
leesboeken,4,90,84,46,44,65,66
leesboeken,5,86,78,36,31,72,75
school,6,76,63,35,31,70,72
leesboeken,5,72,66,37,35,76,77
school,6,92,82,52,50,64,65
school,3,76,70,38,35,75,76
school,6,47,43,22,19,88,89
school,6,86,80,42,38,70,72
leesboeken,7,70,58,29,24,76,79
media,4,69,63,39,38,75,75
media,4,76,67,34,32,73,74
media,4,81,71,38,31,69,72
school,5,88,83,50,46,66,69
leesboeken,5,84,73,42,40,65,66
leesboeken,5,86,73,42,39,64,66
media,3,93,86,44,43,64,64
school,6,86,78,39,34,67,70
media,4,87,80,42,38,70,73
leesboeken,7,98,89,44,42,63,64
leesboeken,5,94,85,46,42,61,63
school,4,71,58,36,29,74,78
media,3,94,87,50,47,61,62
media,4,78,70,31,27,75,78
school,5,75,71,40,35,76,79
media,4,77,65,41,36,69,72
school,5,80,74,35,32,73,75
leesboeken,3,79,68,36,30,69,72
media,4,64,60,36,30,79,82
leesboeken,7,99,92,54,50,59,62
leesboeken,6,86,77,38,35,67,69
leesboeken,7,70,64,32,30,78,79
leesboeken,2,87,82,46,43,68,69
school,4,80,74,40,36,72,75
media,4,69,66,38,35,78,79
leesboeken,7,95,88,52,51,61,61
school,5,69,63,36,32,73,76
leesboeken,7,68,60,33,30,74,76
school,6,61,52,29,24,78,81
leesboeken,5,91,82,39,37,66,67
leesboeken,3,82,73,37,33,71,73
leesboeken,5,72,59,37,33,71,73
leesboeken,5,77,69,41,38,69,71
school,5,64,60,32,31,76,77
school,3,78,72,44,40,73,75
leesboeken,7,74,65,39,36,71,72
leesboeken,7,83,73,33,29,68,71
leesboeken,2,102,94,53,50,58,60
school,6,81,72,40,33,67,71
leesboeken,7,75,68,33,29,73,76
school,5,89,80,44,39,66,69
leesboeken,5,85,67,40,41,62,62
leesboeken,6,46,38,21,15,90,93
leesboeken,2,75,67,29,25,76,78
leesboeken,7,98,87,50,45,56,59
leesboeken,6,88,75,39,37,66,68
leesboeken,5,82,75,41,38,68,69
school,3,85,81,52,46,64,68
media,4,76,69,40,36,71,74
media,4,63,51,31,27,77,79
leesboeken,7,84,78,41,40,68,68
media,4,80,68,42,36,65,69
school,5,84,70,38,36,65,67
leesboeken,5,91,85,40,38,67,69
media,4,73,60,35,31,71,73
school,6,62,54,30,28,77,79
leesboeken,5,93,86,46,41,63,65
leesboeken,2,82,70,40,33,65,69
school,6,76,66,36,29,72,75
leesboeken,2,67,55,33,31,72,73
leesboeken,5,80,76,45,38,66,71
leesboeken,7,76,71,35,31,71,74
leesboeken,7,82,64,42,36,61,64
media,4,72,64,39,37,72,74
leesboeken,5,90,82,45,45,65,65
school,6,79,75,37,37,76,76
leesboeken,5,91,86,46,43,66,68
school,6,75,67,46,41,69,71
leesboeken,5,82,74,38,33,69,72
school,6,94,83,42,38,63,65
leesboeken,7,74,63,33,31,73,74
leesboeken,2,83,65,38,32,65,69
school,4,101,93,54,49,58,60
leesboeken,7,82,72,38,35,66,68
school,5,73,69,41,37,73,76
school,5,81,76,45,42,70,72
school,5,65,55,26,23,81,82
leesboeken,5,78,67,39,34,68,71
leesboeken,5,89,78,42,35,63,67
leesboeken,7,81,71,40,37,67,69
leesboeken,6,72,55,41,38,65,67
leesboeken,2,90,80,44,41,64,66
school,6,90,79,44,41,65,67
leesboeken,2,82,72,39,35,65,67
leesboeken,2,90,83,46,41,63,66
leesboeken,2,60,49,27,21,81,84
leesboeken,2,86,75,40,38,69,70
media,4,75,67,40,36,71,73
leesboeken,7,85,78,35,30,71,74
leesboeken,2,81,68,32,28,71,73
media,4,78,69,38,31,72,76
media,4,72,65,44,38,71,74
media,4,79,68,42,36,66,70
leesboeken,3,78,67,42,36,66,69
leesboeken,3,88,78,44,39,66,69
school,6,83,77,44,42,70,71
school,5,77,72,43,43,71,70
school,3,87,79,42,39,67,70
school,5,81,72,39,34,70,72
leesboeken,6,79,73,37,34,72,74
leesboeken,5,76,72,40,39,70,71
media,4,71,63,41,36,71,73
leesboeken,7,74,52,39,34,67,70
school,5,71,58,36,31,73,76
leesboeken,2,90,82,44,37,65,69
media,3,103,95,50,48,58,59
leesboeken,7,83,75,37,34,67,68
leesboeken,6,51,41,25,20,79,82
school,4,58,59,35,27,81,85
media,4,61,56,35,32,78,79
school,5,86,84,50,45,71,74
leesboeken,7,88,77,45,40,65,68
school,2,84,78,49,48,67,68
leesboeken,5,76,63,38,32,70,74
school,5,96,88,50,44,61,64
leesboeken,7,78,68,35,29,70,73
leesboeken,5,71,63,31,28,74,76
school,6,72,68,39,35,73,76
school,5,70,67,38,34,74,76
leesboeken,5,83,77,38,35,70,72
school,3,88,81,46,44,67,68
school,6,92,86,46,41,65,67
leesboeken,5,81,71,41,36,66,68
leesboeken,3,86,80,36,33,73,75
school,4,86,78,48,42,65,69
leesboeken,5,78,65,38,36,68,70
media,4,79,71,34,31,75,77
leesboeken,2,89,82,43,38,68,71
leesboeken,2,62,51,31,26,77,80
school,5,52,49,32,26,83,86
leesboeken,5,97,90,45,41,64,66
school,5,77,71,38,33,76,79
leesboeken,5,88,78,45,38,62,66
leesboeken,7,97,91,52,48,60,62
leesboeken,7,72,55,36,30,70,73
leesboeken,5,92,82,45,44,63,64
leesboeken,6,67,60,34,31,74,76
leesboeken,6,84,72,41,37,65,67
leesboeken,2,76,61,43,41,65,66
leesboeken,7,76,65,35,31,71,73
leesboeken,6,91,82,44,42,64,65
leesboeken,5,98,86,46,41,57,60
leesboeken,5,61,58,30,29,80,81
leesboeken,3,91,83,48,46,62,63
leesboeken,5,93,82,49,44,61,64
leesboeken,3,77,57,40,35,65,68
leesboeken,6,94,88,53,47,61,64
leesboeken,7,80,70,31,29,73,75
school,6,65,54,34,29,76,79
leesboeken,2,95,86,48,45,63,65
school,4,86,73,41,37,64,66
leesboeken,2,83,77,38,35,70,72
leesboeken,5,70,62,28,21,77,81
media,4,65,57,37,31,76,80
school,6,78,64,42,37,67,70
leesboeken,7,47,37,23,21,84,85
school,5,93,82,43,38,63,66
school,5,90,77,45,43,61,62
school,4,91,85,49,43,70,73
leesboeken,5,97,89,46,43,59,61
media,4,73,66,40,34,71,74
leesboeken,7,88,81,45,42,68,69
media,4,61,55,35,33,78,80
leesboeken,3,87,73,41,37,65,67
leesboeken,3,77,69,38,33,71,74
leesboeken,2,77,63,34,29,71,75
leesboeken,2,75,68,30,25,79,82
school,5,60,52,33,31,76,78
leesboeken,7,90,81,41,36,64,67
leesboeken,2,76,70,34,31,75,76
leesboeken,5,76,60,33,28,69,72
school,6,44,41,29,23,87,90
media,4,76,68,37,35,72,73
leesboeken,5,69,61,32,30,75,77
leesboeken,2,98,88,50,48,60,61
leesboeken,2,89,82,39,37,69,70
leesboeken,2,77,69,39,33,70,73
media,4,64,55,32,26,79,82
media,4,79,71,40,34,71,75
media,4,72,63,43,40,70,72
school,4,97,89,46,42,60,62
leesboeken,2,84,75,43,41,64,65
leesboeken,3,86,74,45,39,64,67
leesboeken,3,92,84,38,36,67,68
media,4,68,62,41,37,73,75
media,4,81,72,41,38,67,69
school,4,85,81,47,43,72,74
leesboeken,7,82,72,37,34,67,69
media,4,73,68,33,31,74,75
school,4,86,76,42,39,64,66
leesboeken,7,83,76,33,32,73,74
school,5,103,90,51,49,57,58
leesboeken,2,93,84,47,45,64,65
leesboeken,2,95,88,43,41,66,67
school,4,79,70,44,41,66,67
school,6,73,64,36,31,72,75
leesboeken,5,78,73,39,35,71,74
leesboeken,3,85,74,35,29,69,73
media,4,72,61,40,35,70,72
media,4,74,62,45,38,67,72
leesboeken,7,85,76,46,45,63,64
leesboeken,5,92,86,47,45,64,66
leesboeken,6,81,70,41,37,65,67
leesboeken,3,75,62,35,31,70,72
leesboeken,5,64,48,30,25,72,75
school,3,99,91,47,45,63,64
leesboeken,2,73,68,39,35,71,73
leesboeken,2,68,61,28,23,77,79
leesboeken,5,81,75,37,35,71,72
leesboeken,5,81,73,43,40,67,69
leesboeken,5,91,82,36,34,70,71
school,5,60,57,32,28,82,84
leesboeken,2,86,72,37,32,66,69
leesboeken,4,79,75,36,31,73,75
school,5,84,83,50,46,72,75
school,5,64,58,31,27,80,82
school,2,102,95,50,46,60,63
leesboeken,7,87,80,41,37,70,72
leesboeken,5,85,81,43,38,66,70
leesboeken,7,89,81,40,37,66,67
school,5,66,57,40,36,73,75
leesboeken,2,92,83,39,36,66,68
leesboeken,2,79,75,44,39,70,73
school,4,76,70,35,32,80,81
media,4,84,78,41,38,66,67
leesboeken,2,70,62,29,25,76,78
leesboeken,5,86,81,46,41,66,69
leesboeken,2,75,64,35,30,70,73
leesboeken,5,93,85,47,43,61,63
leesboeken,3,85,78,39,37,69,70
school,3,76,70,37,31,70,73
leesboeken,2,100,92,45,40,63,65
leesboeken,5,92,84,47,45,62,63
school,6,82,66,42,40,61,63
leesboeken,5,61,42,27,24,76,78
school,6,90,83,45,42,64,66
school,3,90,81,55,52,60,61
school,5,88,84,50,45,69,72
school,3,91,83,48,45,67,69
school,2,95,87,54,49,57,60
school,5,85,80,45,41,67,69
leesboeken,3,90,78,43,40,63,65
school,6,83,76,41,40,68,69
leesboeken,7,76,65,37,31,71,75
leesboeken,6,51,39,22,18,85,87
leesboeken,5,87,81,38,38,70,70
leesboeken,5,81,75,42,42,69,69
school,3,82,77,41,40,72,72
leesboeken,2,69,63,37,33,73,75
school,5,93,87,54,49,62,65
school,6,58,49,27,24,80,82
media,4,70,62,36,33,72,74
school,5,89,79,47,47,62,62
leesboeken,7,68,60,29,26,76,78
leesboeken,5,81,74,36,35,72,72
media,4,67,57,37,34,73,75
school,6,67,63,38,32,74,78
media,4,60,52,38,34,75,77
leesboeken,2,94,85,47,45,58,60
media,4,72,63,46,41,66,69
leesboeken,8,72,64,30,27,76,77
leesboeken,5,68,61,33,33,74,74
school,4,79,73,46,43,68,70
school,6,86,74,41,39,64,66
leesboeken,5,84,75,39,34,68,71
leesboeken,5,88,77,48,43,59,62
leesboeken,7,79,71,44,39,69,72
school,5,70,64,37,32,74,76
media,4,64,56,37,31,75,78
leesboeken,5,89,81,41,38,67,69
leesboeken,5,96,89,50,47,61,63
media,4,82,70,45,39,65,69
school,4,89,82,40,38,69,70
leesboeken,5,87,78,41,37,66,69
leesboeken,6,79,65,36,32,67,69
media,3,101,91,47,43,58,60
school,3,89,81,44,37,65,69
school,6,79,72,40,37,70,72
leesboeken,2,93,84,45,42,62,64
leesboeken,4,79,72,37,31,73,76
leesboeken,5,81,74,37,34,71,73
leesboeken,5,86,74,38,34,67,70
leesboeken,2,84,74,40,39,67,68
school,6,76,71,48,42,71,74
media,4,73,63,40,37,68,69
school,6,74,65,29,25,75,77
school,5,71,57,33,29,72,74
leesboeken,5,99,89,40,35,65,68
school,6,87,78,40,35,67,70
leesboeken,5,73,70,40,37,73,75
school,6,64,59,30,29,82,83
school,4,86,77,42,42,64,64
leesboeken,7,75,64,37,34,71,73
media,4,64,56,35,32,75,77
leesboeken,2,92,82,45,42,62,64
leesboeken,7,99,92,47,41,62,66
school,6,72,68,38,30,75,80
leesboeken,5,85,64,40,35,61,64
leesboeken,7,93,85,46,43,62,64
media,4,42,39,33,29,83,86
leesboeken,7,76,64,37,34,68,70
school,5,94,89,50,45,64,66
media,4,65,58,37,35,75,76
school,6,87,79,50,48,63,64
school,5,73,67,29,25,76,79
school,5,97,89,53,53,58,58
leesboeken,2,81,68,38,32,67,70
leesboeken,5,93,80,40,38,66,67
leesboeken,5,97,90,45,42,63,65
leesboeken,7,87,82,43,41,71,72
leesboeken,5,92,86,45,43,67,68
school,5,85,78,36,30,72,75
media,4,76,66,38,35,71,73
school,5,88,74,47,42,62,64
school,4,83,78,44,38,70,74
school,5,90,83,40,37,69,71
school,6,81,69,42,37,67,71
leesboeken,7,98,89,41,39,63,64
school,4,86,77,46,38,63,67
leesboeken,7,83,76,38,32,73,77
school,3,87,81,46,41,69,72
leesboeken,4,85,79,37,34,69,71
media,4,75,69,37,31,73,77
school,4,84,78,39,35,72,74
leesboeken,2,35,21,21,18,86,88
leesboeken,2,95,88,46,41,63,66
leesboeken,7,95,85,39,36,65,67
school,6,80,72,33,31,73,74
leesboeken,3,99,86,48,47,56,57
leesboeken,2,87,80,42,35,64,68
leesboeken,5,83,74,40,35,66,69
leesboeken,7,86,80,42,38,67,69
school,6,76,72,38,40,76,75
school,5,65,61,39,34,76,79
media,4,78,66,38,37,72,73
leesboeken,7,98,90,41,39,65,66
leesboeken,2,76,70,41,34,70,75
leesboeken,3,76,65,34,32,72,73
media,4,53,40,28,27,78,78
media,4,64,57,32,29,80,81
school,4,78,74,37,35,74,75
school,5,81,72,35,30,74,77
leesboeken,7,82,68,41,40,64,65
media,4,57,51,30,29,81,82
school,6,82,74,37,30,73,77
leesboeken,2,88,81,41,37,67,69
leesboeken,7,90,79,48,43,61,63
leesboeken,2,82,78,42,37,69,72
school,6,51,48,23,18,87,90
school,5,79,73,36,31,71,74
school,5,90,79,44,39,65,68
media,4,68,60,38,35,73,75
leesboeken,5,96,88,44,39,65,68
leesboeken,2,81,72,31,24,72,77
media,4,60,51,37,35,75,77
school,3,93,86,35,31,71,72
leesboeken,3,96,88,43,41,64,65
leesboeken,2,87,80,44,40,67,69
media,4,65,57,31,30,77,77
leesboeken,6,91,82,44,41,62,64
school,4,78,73,35,29,77,81
media,4,70,61,33,29,74,77
leesboeken,5,84,77,44,40,63,66
school,6,61,49,33,30,78,80
media,4,74,66,38,34,74,76
leesboeken,7,89,79,39,35,68,71
leesboeken,5,86,69,38,30,61,66
school,4,67,65,38,36,81,82
media,5,90,84,47,44,65,67
school,6,92,80,42,36,63,67
media,4,73,62,39,35,72,75
school,6,57,50,27,26,82,83
leesboeken,5,91,85,42,37,65,69
leesboeken,2,96,87,44,39,66,69
leesboeken,6,96,87,46,41,63,66
media,4,68,61,36,32,74,76
media,4,64,57,37,28,77,82
leesboeken,7,85,74,42,36,64,67
leesboeken,5,77,71,38,34,70,72
media,4,87,78,41,35,65,68
school,4,99,91,47,45,61,63
media,4,80,70,39,35,68,71
leesboeken,2,88,81,40,35,67,70
school,3,63,61,37,32,77,80
school,6,71,67,35,28,77,81
leesboeken,4,59,46,33,28,74,77
school,5,85,81,54,49,69,72
school,5,73,67,32,31,76,77
media,4,91,83,46,44,62,64
media,4,65,57,30,27,80,82
leesboeken,2,92,84,42,40,69,70
leesboeken,7,77,58,38,35,67,68
leesboeken,2,96,88,48,44,58,61
school,6,60,54,24,23,84,84
media,4,70,65,38,36,73,74
leesboeken,2,90,80,43,40,64,65
leesboeken,7,75,62,32,27,72,75
leesboeken,2,78,70,36,32,73,76
media,4,68,63,36,29,76,81
leesboeken,2,70,61,41,40,69,70
leesboeken,5,65,47,26,25,77,78
media,4,90,80,44,39,65,68
leesboeken,5,78,70,42,39,67,69
leesboeken,4,80,75,41,39,69,70
media,4,51,40,30,26,76,78
media,4,69,60,32,29,76,77
